Date,Time,Source IP,Destination IP,Source Port,Destination Port,Protocol,Action,Duration,Sent Bytes,Received Bytes,Sent Packets,Received Packets,Application,Application Category,Policy Name,Shaping Policy Name,Class
2023-11-07,1900-01-01 19:11:52,4,69,54396,443,1,0,181,5062,7429,4,11,29,4,0,0,0
2023-11-07,1900-01-01 19:11:56,6,185,53374,80,0,1,7,212,7076,5,8,16,10,0,0,0
2023-11-07,1900-01-01 19:12:10,7,206,56352,80,0,2,1,172,323,4,4,1,3,0,0,1
2023-11-07,1900-01-01 19:12:20,9,254,46718,6969,1,0,74,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:12:22,8,358,63942,443,0,1,5,172,4921,4,8,4,4,0,0,1
2023-11-07,1900-01-01 19:12:24,8,252,63943,443,0,2,8,450,1435,10,9,25,1,0,0,1
2023-11-07,1900-01-01 19:12:25,8,358,63941,443,0,2,8,1226,3142,14,17,4,4,0,0,1
2023-11-07,1900-01-01 19:12:28,4,207,2745,80,0,3,598,9141,182810,136,136,27,8,0,0,1
2023-11-07,1900-01-01 19:12:31,10,11,61520,443,0,2,112,384,2330,9,7,25,1,0,0,1
2023-11-07,1900-01-01 19:12:33,7,193,56329,443,0,2,141,410,323,9,7,25,1,0,0,1
2023-11-07,1900-01-01 19:12:33,7,193,56335,443,0,2,141,450,549,10,10,25,1,0,0,1
2023-11-07,1900-01-01 19:12:34,7,198,56337,443,0,2,141,410,363,9,8,25,1,0,0,1
2023-11-07,1900-01-01 19:12:34,7,198,56341,443,0,2,141,450,363,10,8,25,1,0,0,1
2023-11-07,1900-01-01 19:12:34,4,134,2815,443,0,2,242,2336,2264,19,20,15,3,0,0,1
2023-11-07,1900-01-01 19:12:34,7,198,56340,443,0,2,141,410,441,9,9,25,1,0,0,1
2023-11-07,1900-01-01 19:12:34,7,198,56336,443,0,2,141,490,363,11,8,25,1,0,0,1
2023-11-07,1900-01-01 19:12:34,7,198,56338,443,0,2,141,490,323,11,7,25,1,0,0,1
2023-11-07,1900-01-01 19:12:35,6,339,53366,443,0,3,143,915,1224,11,13,18,10,0,0,1
2023-11-07,1900-01-01 19:12:42,10,205,61532,80,0,2,62,212,435,5,4,16,10,0,0,1
2023-11-07,1900-01-01 19:12:42,10,366,61534,80,0,2,61,212,440,5,4,30,8,0,0,1
2023-11-07,1900-01-01 19:12:43,10,181,61533,80,0,2,63,292,2059,7,5,30,8,0,0,1
2023-11-07,1900-01-01 19:12:46,7,132,56354,443,0,1,6,537,7842,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:12:49,4,139,2808,80,0,3,286,457,679,11,12,15,3,0,0,1
2023-11-07,1900-01-01 19:12:53,4,69,2814,443,0,2,271,2159,3942,28,28,15,3,0,0,1
2023-11-07,1900-01-01 19:12:57,10,240,61535,443,0,2,3,3719,2500,15,12,25,1,0,0,1
2023-11-07,1900-01-01 19:13:03,6,50,53379,443,0,2,2,339,4273,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:13:04,6,50,53382,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:13:04,6,358,53350,443,0,2,242,1596,3296,26,21,4,4,0,0,1
2023-11-07,1900-01-01 19:13:04,6,162,53380,443,0,2,2,379,4346,9,8,31,4,0,0,0
2023-11-07,1900-01-01 19:13:04,8,333,63944,443,0,2,3,4080,2861,10,8,25,1,0,0,1
2023-11-07,1900-01-01 19:13:05,6,50,53383,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:13:05,6,50,53384,443,0,2,2,339,4273,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:13:05,6,162,53381,443,0,2,3,419,4427,10,10,31,4,0,0,0
2023-11-07,1900-01-01 19:13:05,6,50,53386,443,0,2,2,339,4313,8,7,31,4,0,0,0
2023-11-07,1900-01-01 19:13:06,6,50,53387,443,0,2,2,419,4314,10,7,31,4,0,0,0
2023-11-07,1900-01-01 19:13:06,6,357,53377,443,0,1,5,172,543,4,4,4,4,0,0,1
2023-11-07,1900-01-01 19:13:07,6,50,53388,443,0,2,3,419,4435,10,10,31,4,0,0,0
2023-11-07,1900-01-01 19:13:11,7,132,56323,443,0,2,243,3139,4179,19,23,3,6,0,0,1
2023-11-07,1900-01-01 19:13:13,8,357,63946,443,0,1,5,172,4922,4,8,4,4,0,0,1
2023-11-07,1900-01-01 19:13:15,9,159,12801,443,0,2,402,1353,1901,19,19,18,10,0,0,1
2023-11-07,1900-01-01 19:13:15,8,357,63945,443,0,2,7,1736,4119,24,17,4,4,0,0,1
2023-11-07,1900-01-01 19:13:15,8,236,63947,443,0,2,6,490,2119,11,8,25,1,0,0,1
2023-11-07,1900-01-01 19:13:20,7,132,56359,443,0,1,6,537,7611,11,14,13,3,0,0,0
2023-11-07,1900-01-01 19:13:25,8,357,63948,443,0,2,11,1266,3102,15,16,4,4,0,0,1
2023-11-07,1900-01-01 19:13:25,8,252,63950,443,0,2,11,450,2021,10,14,25,1,0,0,1
2023-11-07,1900-01-01 19:13:27,7,132,56360,443,0,1,6,537,7841,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:13:27,7,132,56361,443,0,1,6,537,7843,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:13:28,4,290,2853,443,0,3,22,486,500,9,11,18,10,0,0,1
2023-11-07,1900-01-01 19:13:29,4,290,2856,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:29,7,311,56349,443,0,2,112,412,2290,10,6,25,1,0,0,1
2023-11-07,1900-01-01 19:13:30,4,290,2857,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:30,4,290,2858,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:32,6,247,53391,443,0,1,16,372,3092,9,4,18,10,0,0,1
2023-11-07,1900-01-01 19:13:32,4,290,2859,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:32,4,290,2860,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:33,4,290,2861,443,0,3,22,1532,780,9,12,18,10,0,0,1
2023-11-07,1900-01-01 19:13:34,4,290,2862,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:34,10,106,61513,443,0,2,242,1646,2495,20,19,3,6,0,0,1
2023-11-07,1900-01-01 19:13:35,7,132,56368,443,0,1,6,537,7843,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:13:35,7,132,56367,443,0,1,6,537,7609,11,14,13,3,0,0,0
2023-11-07,1900-01-01 19:13:35,4,290,2863,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:37,4,290,2864,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:37,4,290,2865,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:38,4,290,2866,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:13:39,7,132,56369,443,0,1,6,537,7842,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:13:40,7,181,56353,80,0,2,62,974,2503,8,7,30,8,0,0,1
2023-11-07,1900-01-01 19:13:43,9,270,12970,443,0,2,242,1440,2643,17,21,15,3,0,0,1
2023-11-07,1900-01-01 19:13:49,4,13,2855,443,0,1,43,505,2057,10,7,18,10,0,0,1
2023-11-07,1900-01-01 19:13:50,4,13,2854,443,0,1,43,505,1834,10,7,18,10,0,0,1
2023-11-07,1900-01-01 19:14:02,6,344,53375,80,0,3,132,254,672,6,7,17,10,0,0,1
2023-11-07,1900-01-01 19:14:07,6,247,53389,80,0,2,54,910,1066,11,6,17,10,0,0,1
2023-11-07,1900-01-01 19:14:07,9,77,12656,443,0,2,602,15798,20780,83,98,13,3,0,0,0
2023-11-07,1900-01-01 19:14:09,7,141,56370,443,0,1,6,774,7986,13,20,13,3,0,0,0
2023-11-07,1900-01-01 19:14:09,9,295,46718,6969,1,0,44,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:10,6,132,53400,443,0,2,4,482,7504,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:13,9,72,12917,443,0,2,332,2624,4078,27,31,7,3,0,0,1
2023-11-07,1900-01-01 19:14:14,7,198,56339,443,0,2,241,1610,45654,39,42,25,1,0,0,1
2023-11-07,1900-01-01 19:14:14,7,193,56333,443,0,2,242,101912,26097,102,49,25,1,0,0,1
2023-11-07,1900-01-01 19:14:18,6,132,53401,443,0,2,4,722,7502,17,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:20,9,346,46718,6881,1,0,30,134,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:20,9,360,46718,6881,1,0,30,134,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:22,7,132,56371,443,0,1,16,532,425,8,5,43,9,0,0,1
2023-11-07,1900-01-01 19:14:34,7,141,56375,443,0,1,6,694,7986,11,20,13,3,0,0,0
2023-11-07,1900-01-01 19:14:36,6,132,53402,443,0,2,4,482,7503,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:40,9,295,46718,6969,1,0,30,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:42,6,132,53403,443,0,2,4,722,7503,17,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:43,6,132,53404,443,0,2,4,482,7503,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:43,9,64,13091,443,0,2,153,489,1374,10,9,6,3,0,0,1
2023-11-07,1900-01-01 19:14:43,9,61,13072,443,0,2,177,489,1394,10,9,7,3,0,0,1
2023-11-07,1900-01-01 19:14:43,6,132,53405,443,0,2,4,482,7503,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:44,4,3,2867,80,0,2,62,292,4875,7,7,25,1,0,0,1
2023-11-07,1900-01-01 19:14:46,8,86,63940,443,0,2,242,1568,2513,18,19,3,6,0,0,1
2023-11-07,1900-01-01 19:14:46,9,139,13212,443,0,1,5,286,1170,5,5,15,3,0,0,1
2023-11-07,1900-01-01 19:14:48,9,1,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:49,8,221,63951,443,0,2,2,3857,14941,13,15,20,1,0,0,1
2023-11-07,1900-01-01 19:14:49,4,298,2725,443,0,2,883,7153,3909,59,54,18,10,0,0,1
2023-11-07,1900-01-01 19:14:49,9,341,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:14:50,8,231,63952,443,0,2,3,5445,2857,11,9,25,1,0,0,1
2023-11-07,1900-01-01 19:14:54,6,132,53407,443,0,2,4,682,7503,16,18,13,3,0,0,0
2023-11-07,1900-01-01 19:14:56,7,141,56376,443,0,1,6,694,7690,11,15,13,3,0,0,0
2023-11-07,1900-01-01 19:14:56,6,43,53406,80,0,1,7,252,7076,6,8,16,10,0,0,0
2023-11-07,1900-01-01 19:15:02,6,277,53408,443,0,1,6,545,7858,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:15:04,8,40,63953,443,0,2,3,2653,787,13,11,25,1,0,0,1
2023-11-07,1900-01-01 19:15:18,10,151,61293,443,0,2,4250,72777,135932,935,1400,12,1,0,0,1
2023-11-07,1900-01-01 19:15:20,8,221,63954,443,0,2,2,3996,13445,13,15,20,1,0,0,1
2023-11-07,1900-01-01 19:15:23,10,54,61531,443,0,2,242,6917,2666,20,21,15,3,0,0,1
2023-11-07,1900-01-01 19:15:27,8,224,63955,443,0,1,8,1572,2436,13,10,27,8,0,0,1
2023-11-07,1900-01-01 19:15:28,4,290,2868,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:28,4,290,2869,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:29,4,290,2870,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:30,4,290,2871,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:31,4,290,2872,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:32,4,290,2873,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:33,4,290,2874,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:34,4,290,2876,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:35,4,290,2877,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:35,4,290,2878,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:36,4,290,2879,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:37,4,290,2880,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:15:42,8,215,63956,443,0,2,3,5435,2785,12,8,25,1,0,0,1
2023-11-07,1900-01-01 19:15:47,4,375,2881,80,0,2,30,420,1819,9,4,2,5,0,0,0
2023-11-07,1900-01-01 19:15:49,9,61,13071,443,0,2,243,3222,2559,18,21,7,3,0,0,1
2023-11-07,1900-01-01 19:15:50,4,194,2836,443,0,2,293,12307,11506,67,86,25,1,0,0,1
2023-11-07,1900-01-01 19:15:55,10,264,54348,443,1,0,181,4013,7430,5,11,29,4,0,0,0
2023-11-07,1900-01-01 19:15:57,6,277,53409,443,0,1,6,545,7546,11,12,13,3,0,0,0
2023-11-07,1900-01-01 19:15:58,9,192,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:15:59,6,357,53378,443,0,2,178,569,1356,12,9,4,4,0,0,1
2023-11-07,1900-01-01 19:16:00,10,353,61542,443,0,3,6,416,1214,7,11,18,10,0,0,1
2023-11-07,1900-01-01 19:16:02,10,14,61509,443,0,2,402,1391,1839,20,18,18,10,0,0,1
2023-11-07,1900-01-01 19:16:03,9,332,13282,443,0,3,5,92,387,2,4,25,1,0,0,1
2023-11-07,1900-01-01 19:16:05,7,77,56383,443,0,1,6,694,7986,11,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:09,7,132,56365,443,0,2,165,536,1797,11,10,43,9,0,0,1
2023-11-07,1900-01-01 19:16:09,7,141,56358,443,0,2,181,479,1274,10,10,13,3,0,0,0
2023-11-07,1900-01-01 19:16:12,9,64,13090,443,0,2,242,5938,5365,28,25,6,3,0,0,1
2023-11-07,1900-01-01 19:16:15,7,77,56384,443,0,1,16,734,7988,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:27,7,77,56388,443,0,1,6,694,7986,11,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:36,7,77,56389,443,0,1,6,694,7988,11,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:40,2,229,52867,443,0,2,3,2756,2317,14,10,25,1,0,0,1
2023-11-07,1900-01-01 19:16:40,6,277,53413,443,0,1,6,545,7858,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:16:42,7,77,56390,443,0,1,6,734,7987,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:44,6,277,53414,443,0,1,6,545,7858,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:16:46,6,277,53415,443,0,1,6,545,7547,11,12,13,3,0,0,0
2023-11-07,1900-01-01 19:16:47,6,277,53416,443,0,1,6,545,7859,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:16:50,7,77,56391,443,0,1,6,734,7986,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:16:50,8,181,63958,80,0,2,62,212,2059,5,5,30,8,0,0,1
2023-11-07,1900-01-01 19:16:50,8,181,63957,80,0,2,62,212,456,5,4,30,8,0,0,1
2023-11-07,1900-01-01 19:16:50,8,17,63959,80,0,2,61,212,1178,5,4,16,10,0,0,1
2023-11-07,1900-01-01 19:16:50,9,93,13124,443,0,2,242,1569,2695,18,18,3,6,0,0,1
2023-11-07,1900-01-01 19:16:50,6,277,53417,443,0,1,6,545,7859,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:16:57,10,264,61519,443,0,2,397,19363,3384,40,35,15,3,0,0,1
2023-11-07,1900-01-01 19:16:57,6,277,53418,443,0,1,6,585,7857,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:16:58,9,332,13283,443,0,1,59,1859,2235,8,6,25,1,0,0,1
2023-11-07,1900-01-01 19:16:58,6,277,53419,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:17:04,4,214,2875,443,0,2,112,332,800,8,7,25,1,0,0,1
2023-11-07,1900-01-01 19:17:07,4,10,2832,443,0,2,402,3023,4922,20,22,18,10,0,0,1
2023-11-07,1900-01-01 19:17:12,3,56,8975,443,0,2,242,1223,2079,16,17,15,3,0,0,1
2023-11-07,1900-01-01 19:17:13,9,119,13261,443,0,2,102,332,1041,8,7,21,1,0,0,1
2023-11-07,1900-01-01 19:17:17,6,148,53411,443,0,2,79,487,1272,10,7,15,3,0,0,1
2023-11-07,1900-01-01 19:17:18,9,93,13125,443,0,1,270,691,1751,15,14,3,6,0,0,1
2023-11-07,1900-01-01 19:17:18,6,50,53424,443,0,2,3,419,4439,10,10,31,4,0,0,0
2023-11-07,1900-01-01 19:17:18,6,135,53395,443,0,2,243,3972,6903,25,31,43,9,0,0,1
2023-11-07,1900-01-01 19:17:18,6,50,53423,443,0,3,3,619,4479,15,11,31,4,0,0,0
2023-11-07,1900-01-01 19:17:18,6,50,53425,443,0,3,3,699,4473,17,11,31,4,0,0,0
2023-11-07,1900-01-01 19:17:18,6,50,53426,443,0,3,3,619,4474,15,11,31,4,0,0,0
2023-11-07,1900-01-01 19:17:22,7,77,56393,443,0,1,6,734,7651,12,14,13,3,0,0,0
2023-11-07,1900-01-01 19:17:27,7,132,56364,443,0,2,242,3296,5640,25,24,43,9,0,0,1
2023-11-07,1900-01-01 19:17:28,4,290,2882,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:29,4,290,2883,443,0,3,22,1572,780,10,12,18,10,0,0,1
2023-11-07,1900-01-01 19:17:30,4,290,2884,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:30,9,134,13230,443,0,2,146,569,1372,12,9,15,3,0,0,1
2023-11-07,1900-01-01 19:17:32,4,290,2885,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:32,4,290,2886,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:32,4,290,2887,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:34,4,290,2888,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:34,4,290,2889,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:35,4,290,2890,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:36,4,290,2891,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:37,4,290,2892,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:38,4,290,2893,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:17:40,6,358,53396,443,0,2,242,1516,3093,24,20,4,4,0,0,1
2023-11-07,1900-01-01 19:17:40,2,150,52872,443,0,1,5,286,1198,5,5,15,3,0,0,1
2023-11-07,1900-01-01 19:17:41,9,370,46718,1337,1,0,75,137,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:17:46,7,77,56398,443,0,1,6,694,7988,11,20,13,3,0,0,0
2023-11-07,1900-01-01 19:17:57,6,186,53428,80,0,1,7,212,8576,5,9,16,10,0,0,0
2023-11-07,1900-01-01 19:17:58,7,77,56399,443,0,1,6,734,7988,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:18:04,7,77,56400,443,0,1,6,734,7986,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:18:05,7,77,56401,443,0,1,6,734,7987,12,20,13,3,0,0,0
2023-11-07,1900-01-01 19:18:07,6,218,53412,443,0,2,112,1722,2256,9,7,25,1,0,0,1
2023-11-07,1900-01-01 19:18:07,7,77,56402,443,0,1,6,694,7691,11,15,13,3,0,0,0
2023-11-07,1900-01-01 19:18:08,6,358,53399,443,0,2,242,1296,2487,20,21,4,4,0,0,1
2023-11-07,1900-01-01 19:04:54,6,58,53315,443,0,1,6,545,7858,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:04:54,6,71,53316,443,0,2,4,522,7503,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:04:55,7,77,56278,443,0,1,6,537,7842,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:05:03,4,294,2770,5938,0,2,4,21135,21874,45,50,38,6,0,0,1
2023-11-07,1900-01-01 19:05:05,4,141,2766,443,0,2,81,407,1270,8,7,15,3,0,0,1
2023-11-07,1900-01-01 19:05:10,7,132,56167,443,0,2,422,3447,4483,30,35,13,3,0,0,0
2023-11-07,1900-01-01 19:05:10,7,77,56243,443,0,2,242,2147,3070,19,23,13,3,0,0,0
2023-11-07,1900-01-01 19:05:11,9,233,12626,443,0,2,104,1318,2315,10,8,25,1,0,0,1
2023-11-07,1900-01-01 19:05:13,9,141,12507,443,0,2,242,6265,3770,22,26,15,3,0,0,1
2023-11-07,1900-01-01 19:05:19,9,246,4565,443,0,2,8906,28701,37368,312,169,40,3,0,0,1
2023-11-07,1900-01-01 19:05:24,7,80,56247,443,0,2,242,25129,4254,42,37,15,3,0,0,1
2023-11-07,1900-01-01 19:05:28,4,290,2775,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:29,4,290,2776,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:30,4,290,2777,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:31,4,290,2778,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:32,9,128,12643,443,0,2,104,448,1338,9,8,7,3,0,0,1
2023-11-07,1900-01-01 19:05:32,4,290,2779,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:32,4,290,2780,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:33,4,290,2781,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:34,4,290,2782,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:35,4,290,2783,443,0,3,22,1532,780,9,12,18,10,0,0,1
2023-11-07,1900-01-01 19:05:36,4,290,2784,443,0,3,22,1532,860,9,14,18,10,0,0,1
2023-11-07,1900-01-01 19:05:46,7,132,56271,443,0,2,144,489,1797,10,10,43,9,0,0,1
2023-11-07,1900-01-01 19:05:46,4,13,2773,443,0,1,42,505,1834,10,7,18,10,0,0,1
2023-11-07,1900-01-01 19:05:47,4,375,2785,80,0,2,30,420,1819,9,4,2,5,0,0,0
2023-11-07,1900-01-01 19:05:49,9,73,12690,443,0,2,67,407,1262,8,7,15,3,0,0,1
2023-11-07,1900-01-01 19:05:52,7,80,56248,443,0,1,270,691,1787,15,15,15,3,0,0,1
2023-11-07,1900-01-01 19:05:57,6,112,53317,80,0,1,7,212,8576,5,9,16,10,0,0,0
2023-11-07,1900-01-01 19:06:00,10,353,61497,443,0,3,6,416,1213,7,11,18,10,0,0,1
2023-11-07,1900-01-01 19:06:04,4,350,54637,3478,1,0,718,26721994,1310794,41901,14396,10,1,0,0,1
2023-11-07,1900-01-01 19:06:07,7,67,56286,443,0,1,6,537,7611,11,14,13,3,0,0,0
2023-11-07,1900-01-01 19:06:10,9,104,12559,443,0,2,242,5675,4385,22,24,6,3,0,0,1
2023-11-07,1900-01-01 19:06:13,9,192,46718,6969,1,0,75,44,0,1,0,2,5,0,0,0
2023-11-07,1900-01-01 19:06:15,4,13,2787,443,0,1,27,505,1794,10,6,18,10,0,0,1
2023-11-07,1900-01-01 19:06:15,7,113,56289,80,0,1,6,372,772,5,7,39,1,0,0,1
2023-11-07,1900-01-01 19:06:19,4,6,2602,443,0,2,579,1270553,149830115,20409,100328,37,6,0,0,1
2023-11-07,1900-01-01 19:06:22,6,107,53327,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:06:26,6,247,53323,443,0,1,18,412,1773,10,4,18,10,0,0,1
2023-11-07,1900-01-01 19:06:27,7,113,56288,443,0,2,17,3355,136155,64,113,39,1,0,0,1
2023-11-07,1900-01-01 19:06:29,6,107,53328,443,0,1,6,585,7857,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:06:33,9,109,12733,443,0,2,63,407,1258,8,7,43,9,0,0,1
2023-11-07,1900-01-01 19:06:34,9,50,12799,443,0,2,2,339,4278,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:06:34,9,50,12797,443,0,2,2,339,4273,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:06:35,9,50,12800,443,0,2,2,419,4313,10,7,31,4,0,0,0
2023-11-07,1900-01-01 19:06:35,4,4,61697,443,1,0,181,4013,8507,5,11,29,4,0,0,0
2023-11-07,1900-01-01 19:06:35,9,50,12804,443,0,2,2,379,4274,9,6,31,4,0,0,0
2023-11-07,1900-01-01 19:06:35,9,50,12796,443,0,3,4,739,4474,18,11,31,4,0,0,0
2023-11-07,1900-01-01 19:06:35,9,50,12803,443,0,2,2,339,4279,8,6,31,4,0,0,0
2023-11-07,1900-01-01 19:06:36,9,119,12682,443,0,2,121,641,1340,10,7,21,1,0,0,1
2023-11-07,1900-01-01 19:06:39,9,50,12802,443,0,1,6,379,4234,9,5,31,4,0,0,0
2023-11-07,1900-01-01 19:06:40,9,35,12807,443,0,2,2,2684,2315,14,10,25,1,0,0,1
2023-11-07,1900-01-01 19:06:42,4,13,2789,443,0,2,32,345,1763,6,6,18,10,0,0,1
2023-11-07,1900-01-01 19:06:45,6,107,53331,443,0,1,6,545,7547,11,12,13,3,0,0,0
2023-11-07,1900-01-01 19:06:46,9,181,12752,80,0,2,61,212,456,5,4,30,8,0,0,1
2023-11-07,1900-01-01 19:06:46,9,181,12751,80,0,2,61,212,1369,5,4,30,8,0,0,1
2023-11-07,1900-01-01 19:06:46,9,205,12749,80,0,2,62,212,1178,5,4,16,10,0,0,1
2023-11-07,1900-01-01 19:06:46,9,369,12746,80,0,2,63,212,379,5,4,16,10,0,0,1
2023-11-07,1900-01-01 19:06:46,9,149,12747,80,0,2,62,212,394,5,4,16,10,0,0,1
2023-11-07,1900-01-01 19:06:46,6,107,53332,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-07,1900-01-01 19:06:46,9,181,12743,80,0,2,63,212,1140,5,4,30,8,0,0,1
2023-11-07,1900-01-01 19:06:46,9,205,12750,80,0,2,62,212,801,5,5,16,10,0,0,1
2023-11-07,1900-01-01 19:06:46,7,329,56291,443,0,1,7,1700,2436,13,10,27,8,0,0,1
2023-11-07,1900-01-01 19:06:47,4,13,2788,443,0,1,37,412,1560,10,7,18,10,0,0,1
2023-11-07,1900-01-01 19:06:50,6,107,53334,443,0,1,6,545,7858,11,18,13,3,0,0,0
2023-11-07,1900-01-01 19:06:55,6,105,53307,443,0,2,189,530,1426,11,10,15,3,0,0,1
2023-11-07,1900-01-01 19:06:55,6,107,53335,443,0,1,6,545,7857,11,18,13,3,0,0,0
